,CustomerID,Frequency,Recency,Monetary,rankR,rankF,rankM,groupRFM,Country
1515,14386,7,329,27.2,2,1,1,211,United Kingdom
1516,14387,140,65,473.5,5,3,3,533,United Kingdom
1517,14388,191,41,532.91,5,4,4,544,United Kingdom
1518,14389,62,41,123.08,5,2,1,521,United Kingdom
1519,14390,291,43,912.19,5,5,5,555,United Kingdom
1520,14393,5,251,26.95,3,1,1,311,United Kingdom
1521,14395,353,35,1003.32,5,5,5,555,United Kingdom
1522,14396,73,98,191.76,5,2,2,522,United Kingdom
1523,14397,95,33,194.75,5,2,2,522,United Kingdom
1524,14400,26,174,47.17,4,1,1,411,United Kingdom
1525,14401,183,37,260.48,5,4,2,542,United Kingdom
1526,14403,26,163,174.57,4,1,2,412,United Kingdom
1527,14404,104,66,320.76,5,2,2,522,United Kingdom
1528,14406,8,152,30.36,4,1,1,411,United Kingdom
1529,14407,76,140,305.89,4,2,2,422,United Kingdom
1530,14408,107,43,202.5,5,2,2,522,United Kingdom
1531,14409,55,104,153.54,5,1,1,511,United Kingdom
1532,14410,287,48,714.7,5,5,5,555,United Kingdom
1533,14411,14,343,114.45,2,1,1,211,United Kingdom
1534,14412,45,68,107.79,5,1,1,511,United Kingdom
1535,14413,23,395,64.55,1,1,1,111,United Kingdom
1536,14414,98,124,92.66,4,2,1,421,United Kingdom
1537,14415,612,34,1806.34,5,5,5,555,United Kingdom
1538,14416,14,55,23.36,5,1,1,511,United Kingdom
1539,14418,124,36,265.44,5,3,2,532,United Kingdom
1540,14419,206,43,515.86,5,4,4,544,United Kingdom
1541,14420,30,118,46.06,4,1,1,411,United Kingdom
1542,14421,27,90,71.15,5,1,1,511,United Kingdom
1543,14422,222,33,623.87,5,4,4,544,United Kingdom
1544,14423,3,251,5.95,3,1,1,311,United Kingdom
1545,14424,1,50,6.71,5,1,1,511,United Kingdom
1546,14426,264,51,846.92,5,5,5,555,United Kingdom
1547,14427,17,83,33.78,5,1,1,511,United Kingdom
1548,14428,148,40,609.87,5,3,4,534,United Kingdom
1549,14431,22,331,123.88,2,1,1,211,United Kingdom
1550,14432,382,42,554.21,5,5,4,554,United Kingdom
1551,14434,12,54,53.42,5,1,1,511,United Kingdom
1552,14436,9,131,19.06,4,1,1,411,United Kingdom
1553,14437,6,176,111.65,4,1,1,411,United Kingdom
1554,14438,9,339,14.35,2,1,1,211,United Kingdom
1555,14439,32,352,207.39,2,1,2,212,Greece
1556,14440,55,41,258.63,5,1,2,512,United Kingdom
1557,14441,59,33,369.8,5,2,3,523,United Kingdom
1558,14442,68,34,428.33,5,2,3,523,Channel Islands
1559,14443,98,86,247.21,5,2,2,522,United Kingdom
1560,14446,293,33,538.63,5,5,4,554,United Kingdom
1561,14447,70,51,180.36,5,2,2,522,United Kingdom
1562,14448,20,42,54.35,5,1,1,511,United Kingdom
1563,14449,258,51,427.66,5,5,3,553,United Kingdom
1564,14450,40,213,111.62,3,1,1,311,United Kingdom
1565,14451,109,93,214.68,5,2,2,522,United Kingdom
1566,14452,62,43,193.92,5,2,2,522,United Kingdom
1567,14453,22,223,83.1,3,1,1,311,United Kingdom
1568,14456,977,38,1737.26,5,5,5,555,United Kingdom
1569,14457,4,343,5.02,2,1,1,211,United Kingdom
1570,14459,37,188,127.15,4,1,1,411,United Kingdom
1571,14460,17,143,14.88,4,1,1,411,United Kingdom
1572,14461,180,181,669.93,4,4,4,444,United Kingdom
1573,14462,246,96,703.48,5,5,5,555,United Kingdom
1574,14463,6,131,35.86,4,1,1,411,United Kingdom
1575,14465,130,279,367.67,3,3,3,333,United Kingdom
1576,14466,72,62,273.15,5,2,2,522,United Kingdom
1577,14467,90,50,248.27,5,2,2,522,United Kingdom
1578,14470,43,44,208.07,5,1,2,512,United Kingdom
1579,14472,281,136,777.25,4,5,5,455,United Kingdom
1580,14473,7,107,28.75,5,1,1,511,United Kingdom
1581,14474,30,76,199.26,5,1,2,512,United Kingdom
1582,14475,47,104,163.59,5,1,1,511,United Kingdom
1583,14476,19,290,62.15,2,1,1,211,United Kingdom
1584,14477,11,52,20.71,5,1,1,511,United Kingdom
1585,14479,18,286,72.3,2,1,1,211,United Kingdom
1586,14480,13,44,39.02,5,1,1,511,United Kingdom
1587,14481,30,197,59.82,4,1,1,411,United Kingdom
1588,14482,144,51,351.7,5,3,3,533,United Kingdom
1589,14483,10,182,20.62,4,1,1,411,United Kingdom
1590,14484,14,83,29.34,5,1,1,511,United Kingdom
1591,14485,47,71,126.1,5,1,1,511,United Kingdom
1592,14487,145,59,372.19,5,3,3,533,United Kingdom
1593,14488,49,84,109.74,5,1,1,511,United Kingdom
1594,14489,30,240,53.31,3,1,1,311,United Kingdom
1595,14491,17,208,77.22,3,1,1,311,United Kingdom
1596,14493,123,40,372.1,5,3,3,533,United Kingdom
1597,14494,7,58,11.63,5,1,1,511,United Kingdom
1598,14495,6,83,12.05,5,1,1,511,United Kingdom
1599,14496,19,344,107.43,2,1,1,211,United Kingdom
1600,14497,31,334,147.78,2,1,1,211,United Kingdom
1601,14498,193,75,541.89,5,4,4,544,United Kingdom
1602,14499,194,59,380.25,5,4,3,543,United Kingdom
1603,14500,7,121,43.5,4,1,1,411,United Kingdom
1604,14501,12,97,24.65,5,1,1,511,United Kingdom
1605,14502,631,52,1524.53,5,5,5,555,United Kingdom
1606,14503,164,36,437.26,5,3,3,533,United Kingdom
1607,14504,107,80,372.65,5,2,3,523,United Kingdom
1608,14505,803,50,2334.58,5,5,5,555,United Kingdom
1609,14506,316,50,1063.41,5,5,5,555,United Kingdom
1610,14507,98,56,307.04,5,2,2,522,United Kingdom
1611,14508,57,55,195.64,5,1,2,512,United Kingdom
1612,14511,71,44,181.97,5,2,2,522,United Kingdom
1613,14512,23,220,106.07,3,1,1,311,United Kingdom
1614,14513,18,133,46.37,4,1,1,411,United Kingdom
1615,14514,73,94,235.53,5,2,2,522,United Kingdom
1616,14515,101,50,282.58,5,2,2,522,United Kingdom
1617,14517,18,66,96,5,1,1,511,United Kingdom
1618,14518,16,97,43.19,5,1,1,511,United Kingdom
1619,14520,4,34,12.83,5,1,1,511,United Kingdom
1620,14522,17,57,43.04,5,1,1,511,United Kingdom
1621,14523,12,141,32.64,4,1,1,411,United Kingdom
1622,14524,203,64,820.66,5,4,5,545,United Kingdom
1623,14525,298,41,968.14,5,5,5,555,United Kingdom
1624,14527,1011,35,5996.64,5,5,5,555,United Kingdom
1625,14528,18,70,35.53,5,1,1,511,United Kingdom
1626,14529,229,93,450.81,5,4,3,543,United Kingdom
1627,14530,216,58,897.79,5,4,5,545,United Kingdom
1628,14532,64,269,359.9,3,2,3,323,United Kingdom
1629,14533,65,57,94.49,5,2,1,521,United Kingdom
1630,14534,558,35,1838.32,5,5,5,555,United Kingdom
1631,14535,333,92,837.32,5,5,5,555,United Kingdom
1632,14536,19,292,91.8,2,1,1,211,United Kingdom
1633,14537,10,90,29.63,5,1,1,511,United Kingdom
1634,14538,19,97,63.06,5,1,1,511,United Kingdom
1635,14539,32,48,66.53,5,1,1,511,United Kingdom
1636,14540,76,42,293.53,5,2,2,522,United Kingdom
1637,14541,111,91,273.51,5,2,2,522,United Kingdom
1638,14542,5,218,27.05,3,1,1,311,United Kingdom
1639,14543,107,36,723.74,5,2,5,525,United Kingdom
1640,14544,114,57,275.52,5,2,2,522,United Kingdom
1641,14546,417,37,1142.54,5,5,5,555,United Kingdom
1642,14547,367,36,1053.88,5,5,5,555,United Kingdom
1643,14548,4,183,10.2,4,1,1,411,United Kingdom
1644,14549,56,344,179.9,2,1,2,212,United Kingdom
1645,14550,48,43,104.85,5,1,1,511,United Kingdom
1646,14551,10,51,47.02,5,1,1,511,United Kingdom
1647,14552,58,184,108.76,4,1,1,411,United Kingdom
1648,14553,113,52,420.77,5,2,3,523,United Kingdom
1649,14554,216,43,595.48,5,4,4,544,United Kingdom
1650,14555,21,90,63.23,5,1,1,511,United Kingdom
1651,14557,32,97,50.88,5,1,1,511,United Kingdom
1652,14560,76,40,374.56,5,2,3,523,United Kingdom
1653,14561,69,108,137.01,5,2,1,521,United Kingdom
1654,14562,446,36,1555.62,5,5,5,555,United Kingdom
1655,14565,129,128,503.84,4,3,3,433,United Kingdom
1656,14566,4,143,7.16,4,1,1,411,Channel Islands
1657,14567,34,68,125.44,5,1,1,511,United Kingdom
1658,14569,12,34,47.04,5,1,1,511,United Kingdom
1659,14570,29,313,97.79,2,1,1,211,United Kingdom
1660,14572,273,36,835.88,5,5,5,555,United Kingdom
1661,14573,241,212,1091.49,3,5,5,355,United Kingdom
1662,14576,1,405,2.95,1,1,1,111,United Kingdom
1663,14577,123,45,325.13,5,3,2,532,United Kingdom
1664,14578,24,36,58.83,5,1,1,511,United Kingdom
1665,14581,17,49,26.91,5,1,1,511,United Kingdom
1666,14582,6,73,20.34,5,1,1,511,United Kingdom
1667,14583,330,38,658.83,5,5,4,554,United Kingdom
1668,14584,101,202,354.66,3,2,3,323,United Kingdom
1669,14585,29,83,57.7,5,1,1,511,United Kingdom
1670,14586,27,260,17.42,3,1,1,311,United Kingdom
1671,14587,384,51,916.45,5,5,5,555,United Kingdom
1672,14589,3,404,23.85,1,1,1,111,United Kingdom
1673,14591,197,48,553.71,5,4,4,544,United Kingdom
1674,14592,164,68,335.32,5,3,2,532,United Kingdom
1675,14593,152,54,313.6,5,3,2,532,United Kingdom
1676,14594,53,40,177.51,5,1,2,512,United Kingdom
1677,14595,102,52,296.08,5,2,2,522,United Kingdom
1678,14597,55,44,81.18,5,1,1,511,United Kingdom
1679,14598,50,77,76.08,5,1,1,511,United Kingdom
1680,14600,25,338,134.07,2,1,1,211,United Kingdom
1681,14601,7,43,10.04,5,1,1,511,United Kingdom
1682,14603,2,307,3.3,2,1,1,211,United Kingdom
1683,14606,2782,34,7839.02,5,5,5,555,United Kingdom
1684,14607,114,48,251.64,5,2,2,522,United Kingdom
1685,14608,20,37,84.5,5,1,1,511,United Kingdom
1686,14609,4,105,0.49,5,1,1,511,United Kingdom
1687,14616,3,275,10.32,3,1,1,311,United Kingdom
1688,14618,17,42,73.34,5,1,1,511,United Kingdom
1689,14619,22,272,104.9,3,1,1,311,United Kingdom
1690,14620,30,237,92.23,3,1,1,311,United Kingdom
1691,14621,96,34,295.53,5,2,2,522,United Kingdom
1692,14622,21,217,67.46,3,1,1,311,United Kingdom
1693,14623,135,65,415.65,5,3,3,533,United Kingdom
1694,14624,13,90,26.92,5,1,1,511,United Kingdom
1695,14625,57,218,285.34,3,1,2,312,United Kingdom
1696,14626,126,41,434.96,5,3,3,533,United Kingdom
1697,14627,5,344,21.85,2,1,1,211,United Kingdom
1698,14628,24,124,109.09,4,1,1,411,United Kingdom
1699,14629,153,37,573.25,5,3,4,534,United Kingdom
1700,14631,41,83,97.74,5,1,1,511,United Kingdom
1701,14632,8,295,20.32,2,1,1,211,United Kingdom
1702,14633,20,299,108.05,2,1,1,211,United Kingdom
1703,14636,28,69,85.07,5,1,1,511,United Kingdom
1704,14638,16,83,66.55,5,1,1,511,United Kingdom
1705,14639,175,85,839.15,5,4,5,545,United Kingdom
1706,14640,113,48,439.38,5,2,3,523,United Kingdom
1707,14641,7,54,9.03,5,1,1,511,United Kingdom
1708,14642,2,91,6.01,5,1,1,511,United Kingdom
1709,14643,34,203,50.45,3,1,1,311,United Kingdom
1710,14644,29,42,138.03,5,1,1,511,United Kingdom
1711,14645,30,189,108.66,4,1,1,411,United Kingdom
1712,14646,2085,34,5400.21,5,5,5,555,Netherlands
1713,14647,30,234,71.16,3,1,1,311,United Kingdom
1714,14649,199,37,507.05,5,4,4,544,United Kingdom
1715,14651,102,100,295.48,5,2,2,522,United Kingdom
1716,14652,29,110,86.6,5,1,1,511,United Kingdom
1717,14653,237,34,786.8,5,5,5,555,United Kingdom
1718,14655,50,36,133.74,5,1,1,511,United Kingdom
1719,14656,80,202,221.48,3,2,2,322,United Kingdom
1720,14657,127,50,354.37,5,3,3,533,United Kingdom
1721,14658,29,38,162.06,5,1,1,511,United Kingdom
1722,14659,259,41,785.89,5,5,5,555,United Kingdom
1723,14660,30,119,70.76,4,1,1,411,United Kingdom
1724,14661,4,59,15.8,5,1,1,511,United Kingdom
1725,14662,168,61,399.88,5,3,3,533,United Kingdom
1726,14664,99,52,196.29,5,2,2,522,United Kingdom
1727,14665,117,93,500.31,5,3,3,533,United Kingdom
1728,14666,14,57,26,5,1,1,511,United Kingdom
1729,14667,576,43,1793.92,5,5,5,555,United Kingdom
1730,14669,170,274,460.02,3,3,3,333,United Kingdom
1731,14670,132,313,215.49,2,3,2,232,United Kingdom
1732,14672,61,267,178.22,3,2,2,322,United Kingdom
1733,14673,74,36,177.23,5,2,2,522,United Kingdom
1734,14675,102,49,227.47,5,2,2,522,United Kingdom
1735,14676,44,64,76.96,5,1,1,511,United Kingdom
1736,14679,1,404,2.55,1,1,1,111,United Kingdom
1737,14680,320,58,776.31,5,5,5,555,United Kingdom
1738,14681,7,104,50.45,5,1,1,511,United Kingdom
1739,14682,2,220,1.3,3,1,1,311,United Kingdom
1740,14684,421,58,713.45,5,5,5,555,United Kingdom
1741,14687,15,139,34.05,4,1,1,411,United Kingdom
1742,14688,359,40,753.2,5,5,5,555,United Kingdom
1743,14689,13,241,28.35,3,1,1,311,United Kingdom
1744,14690,54,77,149.31,5,1,1,511,United Kingdom
1745,14691,71,63,260.32,5,2,2,522,United Kingdom
1746,14692,69,170,200.35,4,2,2,422,United Kingdom
1747,14693,8,297,27.8,2,1,1,211,United Kingdom
1748,14696,133,37,327.28,5,3,2,532,United Kingdom
1749,14697,22,251,71.22,3,1,1,311,United Kingdom
1750,14698,210,34,603.27,5,4,4,544,United Kingdom
1751,14699,8,247,17.69,3,1,1,311,United Kingdom
1752,14700,115,65,272.2,5,2,2,522,United Kingdom
1753,14701,350,43,1087.42,5,5,5,555,United Kingdom
1754,14702,348,34,1321.31,5,5,5,555,United Kingdom
1755,14703,22,47,45.13,5,1,1,511,United Kingdom
1756,14704,415,44,926.51,5,5,5,555,United Kingdom
1757,14705,1,231,1.79,3,1,1,311,United Kingdom
1758,14708,29,35,88.96,5,1,1,511,United Kingdom
1759,14709,197,48,544.96,5,4,4,544,United Kingdom
1760,14710,139,47,288.6,5,3,2,532,United Kingdom
1761,14711,359,43,1703.02,5,5,5,555,United Kingdom
1762,14712,25,62,82.7,5,1,1,511,United Kingdom
1763,14713,341,42,840.78,5,5,5,555,United Kingdom
1764,14714,10,57,32.87,5,1,1,511,United Kingdom
1765,14715,71,57,237.3,5,2,2,522,United Kingdom
1766,14716,55,76,76.76,5,1,1,511,United Kingdom
1767,14719,238,34,569.33,5,5,4,554,United Kingdom
1768,14720,37,38,212.55,5,1,2,512,United Kingdom
1769,14722,29,180,87.85,4,1,1,411,United Kingdom
1770,14723,278,43,624.8,5,5,4,554,United Kingdom
1771,14725,52,57,228.6,5,1,2,512,United Kingdom
1772,14727,10,307,70.84,2,1,1,211,United Kingdom
1773,14729,71,406,153.3,1,2,1,121,United Kingdom
1774,14730,501,34,1265.42,5,5,5,555,United Kingdom
1775,14731,45,80,94.6,5,1,1,511,United Kingdom
1776,14732,149,41,508.99,5,3,4,534,United Kingdom
1777,14733,216,42,859.21,5,4,5,545,United Kingdom
1778,14735,205,36,759.51,5,4,5,545,United Kingdom
1779,14737,17,36,61.44,5,1,1,511,United Kingdom
1780,14738,56,72,199.35,5,1,2,512,United Kingdom
1781,14739,61,35,124.97,5,2,1,521,United Kingdom
1782,14740,93,224,276.51,3,2,2,322,United Kingdom
1783,14741,59,44,153.58,5,2,1,521,United Kingdom
1784,14744,28,49,89.69,5,1,1,511,United Kingdom
1785,14745,70,145,117.45,4,2,1,421,United Kingdom
1786,14747,19,280,121.35,3,1,1,311,United Kingdom
1787,14748,92,62,181.12,5,2,2,522,United Kingdom
1788,14752,5,76,12.52,5,1,1,511,United Kingdom
1789,14753,30,120,107.95,4,1,1,411,United Kingdom
1790,14754,41,77,91.76,5,1,1,511,United Kingdom
1791,14755,237,42,982.82,5,5,5,555,United Kingdom
1792,14756,38,48,132.22,5,1,1,511,United Kingdom
1793,14757,19,108,74.56,5,1,1,511,United Kingdom
1794,14758,71,177,472.69,4,2,3,423,United Kingdom
1795,14759,102,37,550.2,5,2,4,524,United Kingdom
1796,14760,7,327,20.25,2,1,1,211,United Kingdom
1797,14761,11,91,25,5,1,1,511,United Kingdom
1798,14762,21,296,28.02,2,1,1,211,United Kingdom
1799,14764,7,76,10.8,5,1,1,511,United Kingdom
1800,14765,39,62,116.09,5,1,1,511,United Kingdom
1801,14766,137,41,374.31,5,3,3,533,United Kingdom
1802,14768,6,50,22.5,5,1,1,511,United Kingdom
1803,14769,1094,35,2970.44,5,5,5,555,United Kingdom
1804,14770,52,265,179.11,3,1,2,312,United Kingdom
1805,14772,9,145,31.58,4,1,1,411,United Kingdom
1806,14775,60,91,63.11,5,2,1,521,United Kingdom
1807,14776,134,84,131.2,5,3,1,531,United Kingdom
1808,14777,3,37,7.55,5,1,1,511,United Kingdom
1809,14778,35,160,109.95,4,1,1,411,United Kingdom
1810,14779,41,313,279.8,2,1,2,212,United Kingdom
1811,14780,27,87,74.7,5,1,1,511,United Kingdom
1812,14782,6,352,15.1,2,1,1,211,United Kingdom
1813,14784,15,59,57.91,5,1,1,511,United Kingdom
1814,14785,3,43,2.83,5,1,1,511,United Kingdom
1815,14788,30,40,77.66,5,1,1,511,United Kingdom
1816,14789,6,61,12.34,5,1,1,511,United Kingdom
1817,14790,46,49,68,5,1,1,511,United Kingdom
1818,14792,4,96,12.4,5,1,1,511,United Kingdom
1819,14793,15,37,50.56,5,1,1,511,United Kingdom
1820,14794,82,35,336.14,5,2,2,522,United Kingdom
1821,14795,6,199,44,4,1,1,411,United Kingdom
1822,14796,1165,34,2322.33,5,5,5,555,United Kingdom
1823,14798,12,85,17.52,5,1,1,511,United Kingdom
1824,14799,13,84,63.56,5,1,1,511,United Kingdom
1825,14800,392,80,868.3,5,5,5,555,United Kingdom
1826,14801,59,94,145.34,5,2,1,521,United Kingdom
1827,14803,44,195,127.01,4,1,1,411,United Kingdom
1828,14804,12,41,50.89,5,1,1,511,United Kingdom
1829,14805,47,48,272.98,5,1,2,512,United Kingdom
1830,14806,11,108,20.29,5,1,1,511,United Kingdom
1831,14808,256,72,1236.84,5,5,5,555,United Kingdom
1832,14810,255,73,593.66,5,5,4,554,United Kingdom
1833,14813,30,402,84.79,1,1,1,111,United Kingdom
1834,14815,53,69,87.71,5,1,1,511,United Kingdom
1835,14816,4,230,265.9,3,1,2,312,United Kingdom
1836,14817,63,233,222.48,3,2,2,322,United Kingdom
1837,14818,48,106,180.07,5,1,2,512,United Kingdom
1838,14819,13,97,53.69,5,1,1,511,United Kingdom
1839,14820,29,54,93.46,5,1,1,511,United Kingdom
1840,14821,2,399,5.05,1,1,1,111,United Kingdom
1841,14823,70,213,296.43,3,2,2,322,United Kingdom
1842,14824,29,43,69.44,5,1,1,511,United Kingdom
1843,14825,121,36,332.01,5,3,2,532,United Kingdom
1844,14828,17,229,48.51,3,1,1,311,United Kingdom
1845,14829,45,62,98,5,1,1,511,United Kingdom
1846,14830,40,86,68.99,5,1,1,511,United Kingdom
1847,14834,70,50,265.03,5,2,2,522,United Kingdom
1848,14836,6,43,16.75,5,1,1,511,United Kingdom
1849,14837,110,122,192.66,4,2,2,422,United Kingdom
1850,14840,4,300,12.2,2,1,1,211,United Kingdom
1851,14841,138,86,440.85,5,3,3,533,United Kingdom
1852,14842,158,68,1121.61,5,3,5,535,United Kingdom
1853,14844,130,96,406.01,5,3,3,533,United Kingdom
1854,14847,13,181,48.79,4,1,1,411,United Kingdom
1855,14849,392,54,954.78,5,5,5,555,United Kingdom
1856,14850,22,344,37.25,2,1,1,211,United Kingdom
1857,14851,28,56,64.88,5,1,1,511,United Kingdom
1858,14852,143,91,437.1,5,3,3,533,United Kingdom
1859,14853,10,41,63.85,5,1,1,511,United Kingdom
1860,14854,131,111,379.48,5,3,3,533,United Kingdom
1861,14855,20,152,93.4,4,1,1,411,United Kingdom
1862,14856,66,69,206.77,5,2,2,522,United Kingdom
1863,14857,61,92,263.88,5,2,2,522,United Kingdom
1864,14859,59,45,182.19,5,2,2,522,United Kingdom
1865,14860,12,41,10.78,5,1,1,511,United Kingdom
1866,14861,6,85,16.41,5,1,1,511,United Kingdom
1867,14862,48,58,103.42,5,1,1,511,United Kingdom
1868,14863,11,62,22.23,5,1,1,511,United Kingdom
1869,14865,4,40,2.61,5,1,1,511,United Kingdom
1870,14866,103,43,342.72,5,2,3,523,United Kingdom
1871,14867,37,218,144.85,3,1,1,311,United Kingdom
1872,14868,147,36,422.2,5,3,3,533,United Kingdom
1873,14869,72,36,216.62,5,2,2,522,United Kingdom
1874,14870,13,294,39.6,2,1,1,211,United Kingdom
1875,14871,98,36,308.47,5,2,2,522,United Kingdom
1876,14873,28,243,139.84,3,1,1,311,United Kingdom
1877,14875,50,42,222.34,5,1,2,512,United Kingdom
1878,14878,124,45,323.59,5,3,2,532,United Kingdom
1879,14880,47,110,175.69,5,1,2,512,United Kingdom
1880,14881,17,52,23.34,5,1,1,511,United Kingdom
1881,14882,11,59,43.45,5,1,1,511,United Kingdom
1882,14883,54,51,69.66,5,1,1,511,United Kingdom
1883,14885,15,164,19.03,4,1,1,411,United Kingdom
1884,14886,18,285,56.3,2,1,1,211,United Kingdom
1885,14887,6,112,9.67,5,1,1,511,United Kingdom
1886,14888,20,240,44.2,3,1,1,311,United Kingdom
1887,14889,10,369,22.6,1,1,1,111,United Kingdom
1888,14890,7,286,20.35,2,1,1,211,United Kingdom
1889,14891,33,181,54.53,4,1,1,411,United Kingdom
1890,14893,73,42,228.82,5,2,2,522,United Kingdom
1891,14894,23,118,65.31,4,1,1,411,United Kingdom
1892,14895,506,40,2134.16,5,5,5,555,United Kingdom
1893,14896,43,237,103.11,3,1,1,311,United Kingdom
1894,14897,55,40,278.71,5,1,2,512,United Kingdom
1895,14898,119,56,353.28,5,3,3,533,United Kingdom
1896,14901,98,44,308.14,5,2,2,522,United Kingdom
1897,14902,24,54,64.46,5,1,1,511,United Kingdom
1898,14903,364,54,1022.29,5,5,5,555,United Kingdom
1899,14904,69,35,51.02,5,2,1,521,United Kingdom
1900,14905,18,187,41.78,4,1,1,411,United Kingdom
1901,14907,168,36,584.86,5,3,4,534,United Kingdom
1902,14908,9,107,32.65,5,1,1,511,United Kingdom
1903,14910,35,35,103.59,5,1,1,511,United Kingdom
1904,14911,5903,34,31060.66,5,5,5,555,EIRE
1905,14912,28,49,80.94,5,1,1,511,Italy
1906,14913,87,68,105.53,5,2,1,521,United Kingdom
1907,14915,13,118,49.57,4,1,1,411,United Kingdom
1908,14916,79,103,142.66,5,2,1,521,United Kingdom
1909,14918,45,148,157.17,4,1,1,411,United Kingdom
1910,14920,57,245,214.63,3,1,2,312,United Kingdom
1911,14921,78,63,154.06,5,2,1,521,United Kingdom
1912,14923,44,83,151.61,5,1,1,511,United Kingdom
1913,14924,10,278,156.65,3,1,1,311,United Kingdom
1914,14929,11,65,24.83,5,1,1,511,United Kingdom
1915,14930,128,141,532.86,4,3,4,434,Channel Islands
1916,14931,42,37,791.06,5,1,5,515,Channel Islands
1917,14932,17,398,160.64,1,1,1,111,Channel Islands
1918,14934,88,105,313.64,5,2,2,522,Channel Islands
1919,14935,10,330,26.22,2,1,1,211,Channel Islands
1920,14936,366,42,1358.79,5,5,5,555,Channel Islands
1921,14937,35,89,119.85,5,1,1,511,Channel Islands
1922,14944,172,62,519.04,5,3,4,534,United Kingdom
1923,14946,3,47,14.05,5,1,1,511,United Kingdom
1924,14947,14,105,43.18,5,1,1,511,United Kingdom
1925,14948,64,56,179.71,5,2,2,522,United Kingdom
1926,14950,20,41,108.62,5,1,1,511,United Kingdom
1927,14951,20,112,37.9,5,1,1,511,United Kingdom
1928,14952,149,79,521.67,5,3,4,534,United Kingdom
1929,14953,55,58,129.15,5,1,1,511,United Kingdom
1930,14954,85,45,269.87,5,2,2,522,United Kingdom
1931,14957,12,286,20.89,2,1,1,211,United Kingdom
1932,14958,42,180,245.73,4,1,2,412,United Kingdom
1933,14959,61,92,95.34,5,2,1,521,United Kingdom
1934,14960,27,41,48.7,5,1,1,511,United Kingdom
1935,14961,317,43,920.61,5,5,5,555,United Kingdom
1936,14962,5,303,32.7,2,1,1,211,United Kingdom
